entry,551,110,1,0,2.269462
entry,1052,76,1,0,0.024455
entry,196,28,1,0,2.298399
entry,253762,46,1,0,0.021737
entry,271,44,1,0,0.05082
entry,542,43,1,0,0.060634
entry,943,39,1,0,0.009356
entry,1344,91,1,0,0.006713
entry,612,92,1,0,0.049217
entry,1313,48,1,0,0.00861000000000001
entry,2014,26,1,0,0.00571
entry,45,39,1,0,0.051613
entry,443,45,1,0,0.047466
entry,544,138,1,0,0.016589
entry,1117,107,1,0,0.046807
entry,1318,48,1,0,0.007649
entry,1519,652,1,0,0.033614
entry,1926,11,0,0,0.012986
entry,1922,30,1,0,0.0493
entry,2523,25,1,0,0.010307
entry,1812,30,1,0,0.050791
entry,1592,565,1,0,0.048411
entry,1566,42,1,0,0.046409
entry,2367,46,1,0,0.00766
entry,3168,566,1,0,0.009725
entry,1092,251,2,1,0.123379
entry,1593,272,1,0,0.007535
entry,2094,105,1,0,0.006991
entry,2595,2421,8,2,0.689283
entry,1801,21,1,0,0.051067
entry,2702,524,5,1,0.410752
entry,3603,2658,3,3,0.247543
entry,4504,602,1,0,0.019409
entry,5405,22341,8,3,0.981166
entry,6306,31523,5,4,1.104486
entry,1373,48,1,0,0.066481
entry,1974,1251,7,2,0.163834
entry,1520,1012,2,1,0.501157
entry,1621,232,2,1,0.039971
entry,1722,3103,25,3,0.537223
entry,1823,85,1,0,0.006408
entry,1924,11,0,0,0.00593
entry,2025,269,2,1,0.031324
entry,2126,229,2,1,0.031211
entry,2227,719,3,2,0.09595
entry,2328,478,2,0,0.009392
entry,2429,2698,8,3,0.224904
entry,2530,28,1,0,0.006631
entry,2631,538,2,1,0.032394
entry,2732,529,2,1,0.060442
entry,2833,259,2,1,0.030791
entry,2934,2053,2,1,0.049491
entry,3035,361,1,0,0.016229
entry,3136,239,1,1,0.030934
entry,3237,1186,4,2,0.084122
entry,3338,217,1,1,0.029728
entry,3439,204,1,1,0.04091
entry,3540,4761,3,2,0.179932
entry,3641,258,2,1,0.031029
entry,3742,979,1,1,0.034485
entry,3843,102,1,0,0.006364
entry,3944,1238,4,3,0.145053
entry,4045,537,3,2,0.080694
entry,4146,371,3,2,0.05787
entry,4247,205,1,0,0.006555
entry,4348,9309,7,3,0.42836
entry,4449,22737,7,3,1.1854
entry,4550,28498,7,3,1.660373
entry,4651,23592,7,3,1.023732
entry,4752,135,1,0,0.006335
entry,1672,281,2,1,0.399915
entry,2573,25,1,0,0.013364
entry,3474,634,2,1,0.075081
entry,4375,8784,7,3,0.550887
entry,5276,71213,8,3,2.89017
entry,6177,1700,2,1,0.064334
entry,7081,4086,3,4,0.262993
entry,1451,17,1,0,0.047239
entry,1752,47,1,0,0.013524
entry,2053,26,1,0,0.006401
entry,2354,74,1,0,0.006515
entry,2655,123,1,0,0.287716
entry,2956,233,2,1,0.082078
entry,3257,380,3,1,0.044937
entry,3558,1313,4,2,0.16124
entry,3859,3964,3,3,0.206363
entry,4160,47670,6,3,0.552637
entry,4461,2197,5,3,0.162122
entry,4762,28791,7,3,1.064253
entry,5063,2875,3,3,0.177193
entry,5364,1643,3,3,0.260983
entry,5665,769,2,2,0.111377
entry,5966,120,1,0,0.007478
entry,6267,4384,3,4,0.31828
entry,6571,6169,3,3,0.39748
entry,6872,46,1,0,0.006131
entry,7173,3819,2,2,0.17855
entry,7474,46,1,0,0.006531
entry,7775,121,1,0,0.008292
entry,8076,1244,2,2,0.159001
entry,8378,3688,2,2,0.617888
entry,8679,80,1,0,0.007042
entry,8980,90,1,0,0.007555
entry,9281,714,3,2,0.062805
entry,9582,1998,3,2,0.076923
entry,9883,62,1,0,0.006891
entry,10184,195,2,1,0.029538
entry,10485,204,1,1,0.029762
entry,10786,360,2,1,0.037417
entry,11087,1183,3,3,0.102869
entry,11388,46,1,0,0.006419
entry,11689,46,1,0,0.006438
entry,11990,46,1,0,0.006521
entry,12291,95,1,0,0.006726
entry,12592,233,1,0,0.011538
entry,12893,11129,1,1,1.28649
entry,13194,5408,4,4,0.3198
entry,13495,234,1,1,0.030325
entry,13796,201539,4,4,15.66531
entry,14097,46,1,0,0.006766
entry,14398,2546,6,3,0.296031
entry,14699,150,1,0,0.00825
entry,15000,11,0,0,0.005569
entry,15301,37,1,0,0.006652
entry,15602,276,3,1,0.054334
entry,15903,98,1,0,0.006591
entry,16204,4145,3,2,0.374471
entry,16505,214,2,1,0.031016
entry,16806,2024,3,2,0.287743
entry,17107,29,1,0,0.006683
entry,17408,4458,3,1,0.207445
entry,17709,2874,2,2,0.091262
entry,18010,3490,6,2,0.188796
entry,18311,152,1,0,0.017804
entry,18612,6122,5,3,0.171547
entry,18913,1637,2,2,0.086759
entry,19214,8468,2,1,0.353948
entry,19515,447,3,1,0.06184
entry,19816,11,0,0,0.005551
entry,20117,11954,24,4,1.243078
entry,20418,9354,7,3,0.369805
entry,20719,107,1,0,0.006804
entry,21020,392,2,1,0.03471
entry,21322,1555,3,1,0.074466
entry,21624,162,1,0,0.007977
entry,21925,44,1,0,0.006633
entry,22226,169,2,1,0.032344
entry,22527,1742,3,2,0.150383
entry,22828,3095,4,4,0.211973
entry,23129,46,1,0,0.006384
entry,23430,2566,3,2,0.172996
entry,23731,46,1,0,0.00635
entry,24032,46,1,0,0.006356
entry,24333,46,1,0,0.006778
entry,24634,4732,7,4,0.350919
entry,24935,196,2,1,0.034568
entry,25238,187,1,0,0.00707
entry,25539,210,2,1,0.033216
entry,25840,321,2,1,0.032513
entry,26141,1424928,25,3,138.476126
entry,26442,182358,2,3,1.168186
entry,26743,11430,1,2,0.232989
entry,27051,84,1,0,0.007021
entry,27352,13596,2,3,0.499249
entry,27653,1124,3,2,0.08428
entry,27954,1155,3,2,0.096358
entry,28255,560,3,1,0.077022
entry,28556,212,2,1,0.044974
entry,28857,22662,4,4,0.915695
entry,29159,512,3,2,0.083229
entry,29460,2647,4,4,0.494832
entry,29761,1004,2,1,0.151598
entry,30062,46,1,0,0.00652
entry,30363,122,1,0,0.007048
entry,30664,46,1,0,0.006357
entry,30965,46,1,0,0.006497
entry,31266,46,1,0,0.006658
entry,31567,29,1,0,0.006607
entry,31868,46,1,0,0.006897
entry,32169,46,1,0,0.006337
entry,32470,218,1,0,0.007179
entry,32771,33,1,0,0.006874
entry,33072,46,1,0,0.006374
entry,33373,46,1,0,0.006325
entry,33674,52,1,0,0.006395
entry,33975,64,1,0,0.006707
entry,34276,46,1,0,0.006317
entry,34577,32,1,0,0.006527
entry,34878,56,1,0,0.006467
entry,35179,46,1,0,0.006249
entry,35480,46,1,0,0.006327
entry,35781,46,1,0,0.00672
entry,36082,52,1,0,0.007227
entry,36383,26,1,0,0.006648
entry,36684,46,1,0,0.006479
entry,36985,25,1,0,0.006786
entry,37286,46,1,0,0.006411
entry,37587,179,2,1,0.037507
entry,37888,104,1,0,0.00704
entry,38189,46,1,0,0.006362
entry,38490,46,1,0,0.007116
entry,38791,46,1,0,0.006461
entry,39092,46,1,0,0.007041
entry,39393,46,1,0,0.006379
entry,39694,46,1,0,0.006315
entry,39995,46,1,0,0.009549
entry,40296,38,1,0,0.00659
entry,40597,46,1,0,0.00629
entry,40898,46,1,0,0.006375
entry,41199,46,1,0,0.006363
entry,41500,46,1,0,0.006242
entry,41801,46,1,0,0.007222
entry,42102,115,1,0,0.006946
entry,42403,46,1,0,0.006448
entry,42704,46,1,0,0.006371
entry,43005,167,1,0,0.00747
entry,43306,46,1,0,0.006404
entry,43607,22,1,0,0.006605
entry,43908,55,1,0,0.00660700000000003
entry,44209,30,1,0,0.006621
entry,44510,46,1,0,0.006446
entry,44811,46,1,0,0.006443
entry,45112,26,1,0,0.006502
entry,45413,46,1,0,0.006585
entry,45714,46,1,0,0.006491
entry,46015,46,1,0,0.006433
entry,46316,46,1,0,0.006538
entry,46617,46,1,0,0.009459
entry,46918,46,1,0,0.006322
entry,47219,46,1,0,0.006264
entry,47520,46,1,0,0.006296
entry,47821,124,1,0,0.01027
entry,48122,46,1,0,0.006512
entry,48423,46,1,0,0.00635
entry,48724,46,1,0,0.006346
entry,49025,46,1,0,0.006518
entry,49326,46,1,0,0.006455
entry,49627,46,1,0,0.006426
entry,49928,46,1,0,0.006466
entry,50229,46,1,0,0.00636
entry,50530,46,1,0,0.006181
entry,50831,46,1,0,0.006452
entry,51132,46,1,0,0.006389
entry,51433,46,1,0,0.006531
entry,51734,46,1,0,0.00645
entry,52035,46,1,0,0.006355
entry,52336,46,1,0,0.006312
entry,52637,46,1,0,0.006499
entry,52938,46,1,0,0.007205
entry,53239,46,1,0,0.006821
entry,53540,46,1,0,0.006301
entry,53841,46,1,0,0.006373
entry,54142,46,1,0,0.006446
entry,54443,46,1,0,0.006366
entry,54744,46,1,0,0.006373
entry,55045,46,1,0,0.006332
entry,55346,46,1,0,0.006523
entry,55647,46,1,0,0.007507
entry,55948,46,1,0,0.006412
entry,56249,46,1,0,0.00654
entry,56550,46,1,0,0.006434
entry,56851,46,1,0,0.006497
entry,57152,46,1,0,0.006406
entry,57453,46,1,0,0.0065
entry,57754,46,1,0,0.006411
entry,58055,46,1,0,0.006616
entry,58356,46,1,0,0.006455
entry,58657,46,1,0,0.006313
entry,58958,46,1,0,0.00636
entry,59259,46,1,0,0.00644
entry,59560,46,1,0,0.006525
entry,59861,46,1,0,0.006272
entry,60162,46,1,0,0.006515
entry,60463,46,1,0,0.007655
entry,60764,46,1,0,0.006366
entry,61065,46,1,0,0.00643
entry,61366,46,1,0,0.006572
entry,61667,46,1,0,0.006561
entry,61968,46,1,0,0.0064
entry,62269,46,1,0,0.006435
entry,62570,46,1,0,0.006315
entry,62871,46,1,0,0.006353
entry,63172,46,1,0,0.006464
entry,63473,111,1,0,0.006821
entry,63774,46,1,0,0.006362
entry,64075,46,1,0,0.006349
entry,64376,46,1,0,0.006448
entry,64677,46,1,0,0.007096
entry,64978,46,1,0,0.006906
entry,65279,46,1,0,0.006889
entry,65580,46,1,0,0.009617
entry,65881,46,1,0,0.006549
entry,66182,46,1,0,0.006333
entry,66483,46,1,0,0.006309
entry,66784,46,1,0,0.006617
entry,67085,46,1,0,0.006404
entry,67386,46,1,0,0.006394
entry,67687,46,1,0,0.006398
entry,67988,46,1,0,0.00642
